Muscle Group,Exercise Name,Equipment,Video Links,Difficulty,Force,Grips,Mechanic,Instructions
Cables,Cable Belt Squat,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-belt-squat-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-belt-squat-front.mp4#t=0.1",Beginner,Push,-,Compound,1. Put on a dip belt. Attach the strap/chain to the cable's carabiner. | 2. Take a few steps back. Begin to squat by flexing at the knees and hips. | 3. Let the weight pull you forward as you squat. Then push your toes through the front of your shoes as you squat back to the start position.
Cables,Cable Standing Hip Abduction,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-hip-abduction-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-hip-abduction-front.mp4#t=0.1",Beginner,Push,-,Isolation,1. Use an ankle attachment. Cable should be set all the way to the bottom. | 2. Face sideways with the ankle attachment on your outside leg. Walk a few steps away. | 3. Abduct at the hips and raise your leg out to the side. | 4. Return to the starting position and stop just short of your foot touching back to the ground (to keep tension on the muscle).
Cables,Cable Quadruped Hip Abduction,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-quadruped-hip-abduction-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-quadruped-hip-abduction-front.mp4#t=0.1",Beginner,Push,-,Isolation,1. Use an ankle attachment. Cable should be set all the way to the bottom. | 2. Take a quadruped position with the cable going across your planted leg. | 3. Abduct at the hips and raise your leg out to the side. | 4. Return to the starting position and stop just short of the cables touching back down (to keep tension on the muscle).
Cables,Cable Standing Glute Kickback,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-standing-kickback-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-standing-kickback-side.mp4#t=0.1",Beginner,Push,,Isolation,"1. Use an ankle attachment. The cable should be set to the bottom of the crossover machine. | 2. Break at the knee, push your ankle straight back, extending at the hip. Hold for a one count when you feel a contraction in your glutes. | 3. Then flex at the hips until you are back into your original position."
Cables,Cable Bar Romanian Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-romanian-deadlift-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-romanian-deadlift-front.mp4#t=0.1",Beginner,Pull,Overhand: Pronated,Compound,"1. Start with a straight bar or ez bar attachment set to the bottom of the machine. Squat the weight up into a standing position and walk a few steps back | 2. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Single Leg Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-cable-single-leg-romanian-deadlift-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-cable-single-leg-romanian-deadlift-front.mp4#t=0.1",Advanced,Pull,Overhand: Pronated,Compound,"1. Start with a straight bar or easy bar attachment. Squat the weight up into a standing position and walk a few steps back. | 2. Push your butt back to initiate the movement while lifting one of your legs. Then push your butt forward until you're back in a standing position. | 3. Compete your given amount of reps, then switch to opposite leg. | 4. To protect yourself from injury, always maintain a flat back."
Cables,Cable Pull Through,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-pull-through-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-pull-through-front.mp4#t=0.1",Beginner,Pull,Neutral,Isolation,"1. This exercise works best with a rope attachment but can be done with anything. The attachment should be set to the bottom of the machine. | 2. Face away from the cable machine, straddle the cable itself, and grab the attachment. Walk a few steps away. | 3. Break at the hips while maintaining a flat back and mostly extended knees. | 4. Push hips forward until you are back in a standing position."
Cables,Cable Hamstring Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-cable-hamstring-curl-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-cable-hamstring-curl-front.mp4#t=0.1",Advanced,,,,1. Use an ankle attachment with the cable set all the way to the bottom of the machine. | 2. Stand upright or try bending slightly forward. | 3. Flex at the knee and pull your ankle straight back.
Cables,Cable Seated Leg Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-seated-leg-curl-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-seated-leg-curl-side.mp4#t=0.1",Advanced,Pull,-,Isolation,"1. Bring a bench over to the cable stack, put the cable at head height (when seated). Use an ankle attachment. | 2. Sit on the bench. | 3. Flex at the knee and pull your ankle straight back."
Cables,Cable Single Leg Laying Leg Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-single-leg-laying-leg-curl-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-single-leg-laying-leg-curl-side.mp4#t=0.1",Advanced,Pull,-,Isolation,"1. Bring a bench over to the cable stack, put the cable all the way at the bottom. Use an ankle attachment. | 2. Lay on the bench. | 3. Flex at the knee and pull your ankle straight back."
Cables,Cable Zercher Good Morning,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-zercher-good-morning-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-zercher-good-morning-side.mp4#t=0.1",Advanced,Pull,-,Compound,"1. Begin by standing with your feet about hip-width apart and holding the bar in the crook of your elbows, with your palms facing towards your body. | 2. Keeping your core engaged and your back straight, bend at the hips and lower your torso forward until it is nearly parallel to the ground. | 3. Push through your heels to extend your hips and raise your body back to the starting position."
Cables,Cable Bar Staggered Romanian Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-bar-staggered-romanian-deadlift-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-bar-staggered-romanian-deadlift-side.mp4#t=0.1",Intermediate,Pull,Overhand: Pronated,Compound,"1. Start with a straight bar attachment set to the bottom of the machine. Squat the weight up into a standing position and walk a few steps back. | 2. Stand with a staggered stance. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Elevated Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-elevated-deadlift-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-elevated-deadlift-side.mp4#t=0.1",Intermediate,Pull,Neutral,Compound,"1. Start with handles set to the bottom of the machine. Grab a box, stand on top of the box, squat the weight up into a standing position. | 2. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Hamstring Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-cable-hamstring-curl-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-cable-hamstring-curl-front.mp4#t=0.1",Advanced,,,,1. Use an ankle attachment with the cable set all the way to the bottom of the machine. | 2. Stand upright or try bending slightly forward. | 3. Flex at the knee and pull your ankle straight back.
Cables,Cable Seated Leg Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-seated-leg-curl-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-seated-leg-curl-side.mp4#t=0.1",Advanced,Pull,-,Isolation,"1. Bring a bench over to the cable stack, put the cable at head height (when seated). Use an ankle attachment. | 2. Sit on the bench. | 3. Flex at the knee and pull your ankle straight back."
Cables,Cable Single Leg Laying Leg Curl,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-single-leg-laying-leg-curl-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-single-leg-laying-leg-curl-side.mp4#t=0.1",Advanced,Pull,-,Isolation,"1. Bring a bench over to the cable stack, put the cable all the way at the bottom. Use an ankle attachment. | 2. Lay on the bench. | 3. Flex at the knee and pull your ankle straight back."
Cables,Cable Bar Romanian Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-romanian-deadlift-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-romanian-deadlift-front.mp4#t=0.1",Beginner,Pull,Overhand: Pronated,Compound,"1. Start with a straight bar or ez bar attachment set to the bottom of the machine. Squat the weight up into a standing position and walk a few steps back | 2. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Bar Staggered Romanian Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-bar-staggered-romanian-deadlift-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-bar-staggered-romanian-deadlift-side.mp4#t=0.1",Intermediate,Pull,Overhand: Pronated,Compound,"1. Start with a straight bar attachment set to the bottom of the machine. Squat the weight up into a standing position and walk a few steps back. | 2. Stand with a staggered stance. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Elevated Deadlift,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-elevated-deadlift-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-elevated-deadlift-side.mp4#t=0.1",Intermediate,Pull,Neutral,Compound,"1. Start with handles set to the bottom of the machine. Grab a box, stand on top of the box, squat the weight up into a standing position. | 2. Push your butt back to initiate the movement and then push your butt forward until you're back in a standing position. | 3. To protect yourself from injury, always maintain a flat back on any exercise."
Cables,Cable Lat Prayer,Cables,"https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-lat-prayer-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Cables-cable-lat-prayer-side.mp4#t=0.1",Advanced,Pull,Overhand: Pronated,Isolation,1. You can use any attachment. Cable should be set all the way to the top of the machine. | 2. Grab your attachment and walk a few steps back. Push your butt back to where you are leaning forward. Your ears should be between your arms. | 3. Initiate the movement with your shoulders and not your elbows. As you flex at the shoulder joint push your hips forward until your hips meet the attachment.
